Site,Field,Plot,Treatment,Season,wateringMethod,Arachnida,Nabis,Geocoris,Anthocoridae,Coccinellidae,Ichneumonoidea,Acyrthosiphon,Aphis,Therioaphis,Lygus,Thysanoptera,Other,AllAph,NonAcy,alfalfa_no,alfalfa_const,alfalfa_sig1,alfalfa_sig2,alfalfa_sig3,alfalfa_sig4,alfalfa_sig5,naturalArid_no,naturalArid_const,naturalArid_sig1,naturalArid_sig2,naturalArid_sig3,naturalArid_sig4,naturalArid_sig5,dirt_no,dirt_const,dirt_sig1,dirt_sig2,dirt_sig3,dirt_sig4,dirt_sig5,ag_no,ag_const,ag_sig1,ag_sig2,ag_sig3,ag_sig4,ag_sig5,impermeable_no,impermeable_const,impermeable_sig1,impermeable_sig2,impermeable_sig3,impermeable_sig4,impermeable_sig5,weedy_no,weedy_const,weedy_sig1,weedy_sig2,weedy_sig3,weedy_sig4,weedy_sig5,wet_no,wet_const,wet_sig1,wet_sig2,wet_sig3,wet_sig4,wet_sig5,weedyWet_no,weedyWet_const,weedyWet_sig1,weedyWet_sig2,weedyWet_sig3,weedyWet_sig4,weedyWet_sig5,water_no,water_const,water_sig1,water_sig2,water_sig3,water_sig4,water_sig5,alfalfa_fix_no,alfalfa_fix_const,alfalfa_fix_sig1,alfalfa_fix_sig2,alfalfa_fix_sig3,alfalfa_fix_sig4,alfalfa_fix_sig5,naturalArid_fix_no,naturalArid_fix_const,naturalArid_fix_sig1,naturalArid_fix_sig2,naturalArid_fix_sig3,naturalArid_fix_sig4,naturalArid_fix_sig5,dirt_fix_no,dirt_fix_const,dirt_fix_sig1,dirt_fix_sig2,dirt_fix_sig3,dirt_fix_sig4,dirt_fix_sig5,ag_fix_no,ag_fix_const,ag_fix_sig1,ag_fix_sig2,ag_fix_sig3,ag_fix_sig4,ag_fix_sig5,impermeable_fix_no,impermeable_fix_const,impermeable_fix_sig1,impermeable_fix_sig2,impermeable_fix_sig3,impermeable_fix_sig4,impermeable_fix_sig5,weedy_fix_no,weedy_fix_const,weedy_fix_sig1,weedy_fix_sig2,weedy_fix_sig3,weedy_fix_sig4,weedy_fix_sig5,wet_fix_no,wet_fix_const,wet_fix_sig1,wet_fix_sig2,wet_fix_sig3,wet_fix_sig4,wet_fix_sig5,weedyWet_fix_no,weedyWet_fix_const,weedyWet_fix_sig1,weedyWet_fix_sig2,weedyWet_fix_sig3,weedyWet_fix_sig4,weedyWet_fix_sig5,water_fix_no,water_fix_const,water_fix_sig1,water_fix_sig2,water_fix_sig3,water_fix_sig4,water_fix_sig5,shan,rich,totalCover,fieldId,alfalfaPerim,weedyPerim,naturalAridPerim,wetPerim,agPerim,barePerim,impermeablePerim,surfaceWaterPerim
Fallon,3,1,Sham,Spring,Flooding,2,0,0,6,3,19,190,0,0,0,172,56,190,0,26304.47450980391,10374009.704928668,883.2077184225702,2961.5309948559016,5885.458627334461,8399.010835767978,15806.212545234686,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80599.949019607855,28042906.26303948,86.76821385035723,1305.1751732880482,8761.895214415856,21458.909612579824,47194.63542129395,28597.129411764705,9927685.298464948,13.85997004143838,92.90547346375064,3037.6153217024553,8902.704307169422,16328.655539309408,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71746.84705882354,24295274.15104583,225.92919696379263,1319.4726226388611,6343.313045299332,18078.17756852405,41389.8377557415,47977.92549019611,16749477.967356604,428.2039549492865,2237.875603560562,7135.530894095363,13712.080121679186,26434.389130148626,119724.77254901965,41044752.11840244,654.1331519130791,3557.348226199423,13478.843939394694,31790.257690203238,67824.22688589012,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,27351.47450980391,11269827.221066536,1115.9957163157271,3510.8227749043767,6882.354543105705,9443.598985634677,16852.925320608843,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80693.949019607855,28123585.00427465,106.55355991360705,1356.5400202815642,8851.579880283012,21552.700387284247,47288.61060199773,28596.129411764705,9926779.216169573,13.748344103587966,92.00140312339292,3036.6188197095285,8901.704604120423,16327.655607629726,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71217.84705882354,23845600.556896668,103.19330750229688,1065.7492304077236,5841.804740362044,17550.49509659857,40860.99424473545,47367.92549019611,16224467.46872352,298.58975233006254,1892.750509430451,6552.451621380094,13103.383075131713,25824.544548435933,118585.77254901965,40070068.02562019,401.7830598323594,2958.4997398381747,12394.256361742138,30653.878171730285,66685.53879317138,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,1.1301139292322182,4.4,28.8,8,24669.257228625243,163045.01912311005,71213.23811260116,90497.61257586404,45769.847078150655,136183.22056784952,62558.80444030555,19789.939404688565
Fallon,3,1,Control,Spring,Flooding,0,0,0,2,4,18,158,0,0,0,75,12,158,0,26304.47450980391,10374009.704928668,883.2077184225702,2961.5309948559016,5885.458627334461,8399.010835767978,15806.212545234686,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80599.949019607855,28042906.26303948,86.76821385035723,1305.1751732880482,8761.895214415856,21458.909612579824,47194.63542129395,28597.129411764705,9927685.298464948,13.85997004143838,92.90547346375064,3037.6153217024553,8902.704307169422,16328.655539309408,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71746.84705882354,24295274.15104583,225.92919696379263,1319.4726226388611,6343.313045299332,18078.17756852405,41389.8377557415,47977.92549019611,16749477.967356604,428.2039549492865,2237.875603560562,7135.530894095363,13712.080121679186,26434.389130148626,119724.77254901965,41044752.11840244,654.1331519130791,3557.348226199423,13478.843939394694,31790.257690203238,67824.22688589012,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,27351.47450980391,11269827.221066536,1115.9957163157271,3510.8227749043767,6882.354543105705,9443.598985634677,16852.925320608843,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80693.949019607855,28123585.00427465,106.55355991360705,1356.5400202815642,8851.579880283012,21552.700387284247,47288.61060199773,28596.129411764705,9926779.216169573,13.748344103587966,92.00140312339292,3036.6188197095285,8901.704604120423,16327.655607629726,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71217.84705882354,23845600.556896668,103.19330750229688,1065.7492304077236,5841.804740362044,17550.49509659857,40860.99424473545,47367.92549019611,16224467.46872352,298.58975233006254,1892.750509430451,6552.451621380094,13103.383075131713,25824.544548435933,118585.77254901965,40070068.02562019,401.7830598323594,2958.4997398381747,12394.256361742138,30653.878171730285,66685.53879317138,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,1.1301139292322182,4.4,28.8,8,24669.257228625243,163045.01912311005,71213.23811260116,90497.61257586404,45769.847078150655,136183.22056784952,62558.80444030555,19789.939404688565
Fallon,3,3,Control,Spring,Flooding,0,0,0,4,2,11,125,3,0,0,4,12,128,3,26304.47450980391,10374009.704928668,883.2077184225702,2961.5309948559016,5885.458627334461,8399.010835767978,15806.212545234686,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80599.949019607855,28042906.26303948,86.76821385035723,1305.1751732880482,8761.895214415856,21458.909612579824,47194.63542129395,28597.129411764705,9927685.298464948,13.85997004143838,92.90547346375064,3037.6153217024553,8902.704307169422,16328.655539309408,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71746.84705882354,24295274.15104583,225.92919696379263,1319.4726226388611,6343.313045299332,18078.17756852405,41389.8377557415,47977.92549019611,16749477.967356604,428.2039549492865,2237.875603560562,7135.530894095363,13712.080121679186,26434.389130148626,119724.77254901965,41044752.11840244,654.1331519130791,3557.348226199423,13478.843939394694,31790.257690203238,67824.22688589012,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,27351.47450980391,11269827.221066536,1115.9957163157271,3510.8227749043767,6882.354543105705,9443.598985634677,16852.925320608843,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80693.949019607855,28123585.00427465,106.55355991360705,1356.5400202815642,8851.579880283012,21552.700387284247,47288.61060199773,28596.129411764705,9926779.216169573,13.748344103587966,92.00140312339292,3036.6188197095285,8901.704604120423,16327.655607629726,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71217.84705882354,23845600.556896668,103.19330750229688,1065.7492304077236,5841.804740362044,17550.49509659857,40860.99424473545,47367.92549019611,16224467.46872352,298.58975233006254,1892.750509430451,6552.451621380094,13103.383075131713,25824.544548435933,118585.77254901965,40070068.02562019,401.7830598323594,2958.4997398381747,12394.256361742138,30653.878171730285,66685.53879317138,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,1.1301139292322182,4.4,28.8,8,24669.257228625243,163045.01912311005,71213.23811260116,90497.61257586404,45769.847078150655,136183.22056784952,62558.80444030555,19789.939404688565
Fallon,3,2,Sham,Spring,Flooding,1,0,0,7,2,16,158,0,1,0,126,42,159,1,26304.47450980391,10374009.704928668,883.2077184225702,2961.5309948559016,5885.458627334461,8399.010835767978,15806.212545234686,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80599.949019607855,28042906.26303948,86.76821385035723,1305.1751732880482,8761.895214415856,21458.909612579824,47194.63542129395,28597.129411764705,9927685.298464948,13.85997004143838,92.90547346375064,3037.6153217024553,8902.704307169422,16328.655539309408,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71746.84705882354,24295274.15104583,225.92919696379263,1319.4726226388611,6343.313045299332,18078.17756852405,41389.8377557415,47977.92549019611,16749477.967356604,428.2039549492865,2237.875603560562,7135.530894095363,13712.080121679186,26434.389130148626,119724.77254901965,41044752.11840244,654.1331519130791,3557.348226199423,13478.843939394694,31790.257690203238,67824.22688589012,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,27351.47450980391,11269827.221066536,1115.9957163157271,3510.8227749043767,6882.354543105705,9443.598985634677,16852.925320608843,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80693.949019607855,28123585.00427465,106.55355991360705,1356.5400202815642,8851.579880283012,21552.700387284247,47288.61060199773,28596.129411764705,9926779.216169573,13.748344103587966,92.00140312339292,3036.6188197095285,8901.704604120423,16327.655607629726,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71217.84705882354,23845600.556896668,103.19330750229688,1065.7492304077236,5841.804740362044,17550.49509659857,40860.99424473545,47367.92549019611,16224467.46872352,298.58975233006254,1892.750509430451,6552.451621380094,13103.383075131713,25824.544548435933,118585.77254901965,40070068.02562019,401.7830598323594,2958.4997398381747,12394.256361742138,30653.878171730285,66685.53879317138,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,1.1301139292322182,4.4,28.8,8,24669.257228625243,163045.01912311005,71213.23811260116,90497.61257586404,45769.847078150655,136183.22056784952,62558.80444030555,19789.939404688565
Fallon,3,3,Sham,Spring,Flooding,3,0,0,9,1,10,197,0,0,0,227,10,197,0,26304.47450980391,10374009.704928668,883.2077184225702,2961.5309948559016,5885.458627334461,8399.010835767978,15806.212545234686,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80599.949019607855,28042906.26303948,86.76821385035723,1305.1751732880482,8761.895214415856,21458.909612579824,47194.63542129395,28597.129411764705,9927685.298464948,13.85997004143838,92.90547346375064,3037.6153217024553,8902.704307169422,16328.655539309408,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71746.84705882354,24295274.15104583,225.92919696379263,1319.4726226388611,6343.313045299332,18078.17756852405,41389.8377557415,47977.92549019611,16749477.967356604,428.2039549492865,2237.875603560562,7135.530894095363,13712.080121679186,26434.389130148626,119724.77254901965,41044752.11840244,654.1331519130791,3557.348226199423,13478.843939394694,31790.257690203238,67824.22688589012,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,27351.47450980391,11269827.221066536,1115.9957163157271,3510.8227749043767,6882.354543105705,9443.598985634677,16852.925320608843,56117.96862745099,12850478.668884631,8.8953057773526,385.3017964044803,3672.087213913984,8446.658657016795,19629.588812468948,80693.949019607855,28123585.00427465,106.55355991360705,1356.5400202815642,8851.579880283012,21552.700387284247,47288.61060199773,28596.129411764705,9926779.216169573,13.748344103587966,92.00140312339292,3036.6188197095285,8901.704604120423,16327.655607629726,33394.517647058834,12836591.003741376,15.272450956796161,130.70115066310197,2440.3438440617606,10824.365581420116,22945.98279378753,71217.84705882354,23845600.556896668,103.19330750229688,1065.7492304077236,5841.804740362044,17550.49509659857,40860.99424473545,47367.92549019611,16224467.46872352,298.58975233006254,1892.750509430451,6552.451621380094,13103.383075131713,25824.544548435933,118585.77254901965,40070068.02562019,401.7830598323594,2958.4997398381747,12394.256361742138,30653.878171730285,66685.53879317138,3290.619607843137,1184157.1462451725,19.30458749801461,107.72444513869968,530.2598827295648,1095.0290887588496,1853.9837052898808,1.1301139292322182,4.4,28.8,8,24669.257228625243,163045.01912311005,71213.23811260116,90497.61257586404,45769.847078150655,136183.22056784952,62558.80444030555,19789.939404688565
Fallon,2,1,Control,Spring,Flooding,0,0,3,3,0,21,93,0,0,0,12,33,93,0,108041.05882352944,38580621.15507746,581.8002721243414,3119.55244914447,12747.64930305233,29928.928991033048,64417.77815734678,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78720.18039215684,34921872.55945281,931.5145888148586,4632.812153293317,17529.376921944557,33154.03127436492,56003.6660034063,5672.83137254902,1558747.925727786,1.057212860117592,29.005916192349982,567.4552893915453,1317.818403634482,2455.918150423854,6663.203921568629,2026230.4501125459,9.579709441336071,50.17734981926993,403.75779451134304,1625.99674833364,3451.989806559824,92127.2156862744,27062191.976390783,254.58299523464575,1058.7581038656222,6428.70224717913,19149.086851880777,45024.34190734509,66110.3725490196,20821099.523448776,340.34933930288884,1902.5377270028016,8043.549655833543,17022.51272280597,32543.80503721426,158237.58823529398,47883291.49983956,594.9323345375346,2961.2958308684238,14472.251903012671,36171.59957468674,77568.14694455935,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,118453.05882352944,42974816.45255109,800.0109658115028,3837.0209502989305,14818.873174931115,33604.08560510275,71476.7248438545,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78886.18039215684,35010013.88969469,948.6376100295186,4677.847757082486,17614.003080618757,33247.809779053656,56111.21476203046,5512.83137254902,1486402.7069976898,1.0466819775195606,23.096329093813914,542.2456454729445,1269.5477379770875,2323.2491915437895,6604.203921568629,1996155.929141905,9.579709449237392,50.17690101986234,401.1524137699373,1590.319151480769,3396.2455306392903,86027.21568627446,24200577.716109034,61.3285938426471,480.253226248293,4801.841953419468,16467.18770182292,40614.283478721976,61810.37254901961,19293222.691208564,298.2805566364164,1724.446949009273,7541.813311927263,16017.62507980081,29959.985409126184,147837.58823529407,43493800.40731759,359.6091504790635,2204.700175257566,12343.655265346732,32484.812781623732,70574.26888784816,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,0.9079068886090939,3.6666666666666665,23.666666666666668,7,65956.43981708438,221687.07145463576,34697.66888599877,130218.26959976825,26528.375966765598,78492.78731721836,29886.75497566026,19988.13895100785
Fallon,2,1,Sham,Spring,Flooding,0,0,6,5,1,20,106,0,4,0,4,34,110,4,108041.05882352944,38580621.15507746,581.8002721243414,3119.55244914447,12747.64930305233,29928.928991033048,64417.77815734678,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78720.18039215684,34921872.55945281,931.5145888148586,4632.812153293317,17529.376921944557,33154.03127436492,56003.6660034063,5672.83137254902,1558747.925727786,1.057212860117592,29.005916192349982,567.4552893915453,1317.818403634482,2455.918150423854,6663.203921568629,2026230.4501125459,9.579709441336071,50.17734981926993,403.75779451134304,1625.99674833364,3451.989806559824,92127.2156862744,27062191.976390783,254.58299523464575,1058.7581038656222,6428.70224717913,19149.086851880777,45024.34190734509,66110.3725490196,20821099.523448776,340.34933930288884,1902.5377270028016,8043.549655833543,17022.51272280597,32543.80503721426,158237.58823529398,47883291.49983956,594.9323345375346,2961.2958308684238,14472.251903012671,36171.59957468674,77568.14694455935,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,118453.05882352944,42974816.45255109,800.0109658115028,3837.0209502989305,14818.873174931115,33604.08560510275,71476.7248438545,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78886.18039215684,35010013.88969469,948.6376100295186,4677.847757082486,17614.003080618757,33247.809779053656,56111.21476203046,5512.83137254902,1486402.7069976898,1.0466819775195606,23.096329093813914,542.2456454729445,1269.5477379770875,2323.2491915437895,6604.203921568629,1996155.929141905,9.579709449237392,50.17690101986234,401.1524137699373,1590.319151480769,3396.2455306392903,86027.21568627446,24200577.716109034,61.3285938426471,480.253226248293,4801.841953419468,16467.18770182292,40614.283478721976,61810.37254901961,19293222.691208564,298.2805566364164,1724.446949009273,7541.813311927263,16017.62507980081,29959.985409126184,147837.58823529407,43493800.40731759,359.6091504790635,2204.700175257566,12343.655265346732,32484.812781623732,70574.26888784816,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,0.9079068886090939,3.6666666666666665,23.666666666666668,7,65956.43981708438,221687.07145463576,34697.66888599877,130218.26959976825,26528.375966765598,78492.78731721836,29886.75497566026,19988.13895100785
Fallon,2,2,Control,Spring,Flooding,0,0,5,4,0,7,61,2,2,0,5,17,65,4,108041.05882352944,38580621.15507746,581.8002721243414,3119.55244914447,12747.64930305233,29928.928991033048,64417.77815734678,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78720.18039215684,34921872.55945281,931.5145888148586,4632.812153293317,17529.376921944557,33154.03127436492,56003.6660034063,5672.83137254902,1558747.925727786,1.057212860117592,29.005916192349982,567.4552893915453,1317.818403634482,2455.918150423854,6663.203921568629,2026230.4501125459,9.579709441336071,50.17734981926993,403.75779451134304,1625.99674833364,3451.989806559824,92127.2156862744,27062191.976390783,254.58299523464575,1058.7581038656222,6428.70224717913,19149.086851880777,45024.34190734509,66110.3725490196,20821099.523448776,340.34933930288884,1902.5377270028016,8043.549655833543,17022.51272280597,32543.80503721426,158237.58823529398,47883291.49983956,594.9323345375346,2961.2958308684238,14472.251903012671,36171.59957468674,77568.14694455935,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,118453.05882352944,42974816.45255109,800.0109658115028,3837.0209502989305,14818.873174931115,33604.08560510275,71476.7248438545,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78886.18039215684,35010013.88969469,948.6376100295186,4677.847757082486,17614.003080618757,33247.809779053656,56111.21476203046,5512.83137254902,1486402.7069976898,1.0466819775195606,23.096329093813914,542.2456454729445,1269.5477379770875,2323.2491915437895,6604.203921568629,1996155.929141905,9.579709449237392,50.17690101986234,401.1524137699373,1590.319151480769,3396.2455306392903,86027.21568627446,24200577.716109034,61.3285938426471,480.253226248293,4801.841953419468,16467.18770182292,40614.283478721976,61810.37254901961,19293222.691208564,298.2805566364164,1724.446949009273,7541.813311927263,16017.62507980081,29959.985409126184,147837.58823529407,43493800.40731759,359.6091504790635,2204.700175257566,12343.655265346732,32484.812781623732,70574.26888784816,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,0.9079068886090939,3.6666666666666665,23.666666666666668,7,65956.43981708438,221687.07145463576,34697.66888599877,130218.26959976825,26528.375966765598,78492.78731721836,29886.75497566026,19988.13895100785
Yerington,1,2,Control,Spring,Sprinklers,3,0,6,5,1,77,3,0,0,19,140,129,3,0,80125.30980392161,34802046.72089934,1363.5032291822715,5621.81523599615,19190.475692189433,33806.47243336954,52938.98153968049,69493.16470588237,14508969.63192552,0.00271834390292468,8.682186737787147,1006.9906580234212,4900.227936803725,24420.163955327727,50944.94901960783,14316586.57393035,0.590307171184062,99.66386988775342,2014.3584181666229,9255.630428095217,24980.85014439414,51941.08627450981,15969089.51721364,65.43061712403693,481.06508927654636,2674.1253810322064,11383.91417465681,27963.909942601567,4389.815686274511,1470570.688098004,0.00832984848461591,2.332647578514452,167.528524544437,1091.8720193709198,2679.571484370951,75868.98039215687,27259928.543936424,145.21780782240995,1470.1809555966213,8847.347985299655,21465.457620835197,45981.48081194075,23134.87058823528,8482065.34352895,92.82956941794592,863.9374017995638,3748.545981923459,8006.945228670444,13203.654490228286,99003.85098039215,35741993.88746537,238.04737724035587,2334.1183573961853,12595.893967223114,29472.40284950564,59185.13530216904,99.7254901960784,2131.0673191643123,2.154110327600479e-26,4.4608071587585546e-13,7.344621165541567e-6,0.00713080228635994,2.4897479705238097,103350.7960784314,47497949.166347355,1660.8023043767682,7492.113722932702,24667.97935418877,46598.032794626975,74510.0572531971,69482.16470588237,14504700.74830077,0.00271834390292433,8.6821866188791,1006.9827927280672,4899.1391294812,24410.71701908568,46889.94901960783,12462171.249260325,0.6124626814911813,88.85040374606118,1688.245536259947,7934.863227791311,21335.799765482538,48796.26666666668,14319706.228270203,0.34755109801367184,32.0726018395155,1833.326652337274,9816.594761216029,25240.762608412115,4429.815686274511,1495986.355350119,0.14863581301914747,7.211360980736775,183.85007461668394,1122.3765072820331,2718.4990640956944,61086.32156862745,19184525.23264079,2.9879889231734547,627.1589722747459,5748.7842858149015,13187.49339432543,32044.527277546076,19818.86274509803,6404829.9962100545,2.581968349580791,282.1484656233121,2345.92230970792,5676.689287003447,10069.32946470367,80905.18431372548,25589355.228850845,5.5699572727542455,909.307437898058,8094.706595522821,18864.182681328875,42113.85674224974,99.7254901960784,2131.0673191643123,2.154110327600479e-26,4.4608071587585546e-13,7.344621165541567e-6,0.00713080228635994,2.4897479705238097,NA,NA,NA,9,48601.6610924179,159169.94620374835,53142.4583378654,72996.86594848613,82035.696211017,73884.04678801005,22984.840407011634,613.9626912270611
Fallon,2,2,Sham,Spring,Flooding,1,0,6,4,0,18,100,0,3,0,0,24,103,3,108041.05882352944,38580621.15507746,581.8002721243414,3119.55244914447,12747.64930305233,29928.928991033048,64417.77815734678,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78720.18039215684,34921872.55945281,931.5145888148586,4632.812153293317,17529.376921944557,33154.03127436492,56003.6660034063,5672.83137254902,1558747.925727786,1.057212860117592,29.005916192349982,567.4552893915453,1317.818403634482,2455.918150423854,6663.203921568629,2026230.4501125459,9.579709441336071,50.17734981926993,403.75779451134304,1625.99674833364,3451.989806559824,92127.2156862744,27062191.976390783,254.58299523464575,1058.7581038656222,6428.70224717913,19149.086851880777,45024.34190734509,66110.3725490196,20821099.523448776,340.34933930288884,1902.5377270028016,8043.549655833543,17022.51272280597,32543.80503721426,158237.58823529398,47883291.49983956,594.9323345375346,2961.2958308684238,14472.251903012671,36171.59957468674,77568.14694455935,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,118453.05882352944,42974816.45255109,800.0109658115028,3837.0209502989305,14818.873174931115,33604.08560510275,71476.7248438545,17589.227450980386,5235051.179529055,1.528377054571244,3.944887773635822,119.30742045388234,2482.4151702835843,9689.870129211651,78886.18039215684,35010013.88969469,948.6376100295186,4677.847757082486,17614.003080618757,33247.809779053656,56111.21476203046,5512.83137254902,1486402.7069976898,1.0466819775195606,23.096329093813914,542.2456454729445,1269.5477379770875,2323.2491915437895,6604.203921568629,1996155.929141905,9.579709449237392,50.17690101986234,401.1524137699373,1590.319151480769,3396.2455306392903,86027.21568627446,24200577.716109034,61.3285938426471,480.253226248293,4801.841953419468,16467.18770182292,40614.283478721976,61810.37254901961,19293222.691208564,298.2805566364164,1724.446949009273,7541.813311927263,16017.62507980081,29959.985409126184,147837.58823529407,43493800.40731759,359.6091504790635,2204.700175257566,12343.655265346732,32484.812781623732,70574.26888784816,3322.0509803921573,866302.6308713736,21.526334092672588,92.592972929356,212.32444593091765,416.5804857975332,1467.4299054483497,0.9079068886090939,3.6666666666666665,23.666666666666668,7,65956.43981708438,221687.07145463576,34697.66888599877,130218.26959976825,26528.375966765598,78492.78731721836,29886.75497566026,19988.13895100785
